time,exterior_pressure,exterior_humidity,exterior_temperature,estimated_altitude,sound_time,blue_voltage,red_voltage,white_voltage
1479766804.526978,71014.7,60.24,21.99,2900.0,1210.0,334,0,6
1479766805.760298,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766806.992769,71014.7,60.24,21.99,2900.0,1210.0,334,0,7
1479766808.226416,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766809.458844,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766810.691299,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766811.924996,71014.7,60.24,21.99,2900.0,1350.0,334,0,6
1479766813.157393,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766814.390015,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766815.623516,71014.7,60.24,21.99,2900.0,1360.0,334,0,6
1479766816.855967,71014.7,60.24,21.99,2900.0,1350.0,333,0,7
1479766818.084517,71014.7,60.24,21.99,2900.0,1350.0,333,0,6
1479766819.31796,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766820.550367,71014.7,60.24,21.99,2900.0,1210.0,334,0,6
1479766821.782995,71014.7,60.24,21.99,2900.0,1210.0,333,0,6
1479766823.016473,71014.7,60.24,21.99,2900.0,1350.0,334,0,7
1479766824.248902,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766825.481359,71014.7,60.24,21.99,2900.0,1360.0,333,0,7
1479766826.715078,71014.7,60.24,21.99,2900.0,1360.0,333,0,7
1479766827.947477,71014.7,60.24,21.99,2900.0,1360.0,334,0,7
1479766829.179935,71014.7,60.24,21.99,2900.0,1360.0,333,0,7
1479766830.413642,71014.7,60.24,21.99,2900.0,1350.0,333,0,6
1479766831.642207,71014.7,60.24,21.99,2900.0,1350.0,334,0,7
1479766832.875665,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766834.107855,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766835.340276,71014.7,60.24,21.99,2900.0,1360.0,333,0,7
1479766836.573963,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766837.806414,71014.7,60.24,21.99,2900.0,1210.0,333,0,7
1479766839.039996,71014.7,60.24,21.99,2900.0,1350.0,333,0,6
1479766840.272436,71014.7,60.24,21.99,2900.0,1350.0,333,0,7
1479766841.504884,71014.7,60.24,21.99,2900.0,1350.0,333,0,7
1479766842.738603,71014.7,60.24,21.99,2900.0,1350.0,333,0,7
1479766843.970925,71014.7,60.24,21.99,2900.0,1360.0,333,0,7
1479766845.203316,71014.7,60.24,21.99,2900.0,1210.0,334,0,7
1479766846.43689,71014.7,60.24,21.99,2900.0,1360.0,334,0,7
1479766847.669327,71014.7,60.24,21.99,2900.0,1360.0,334,0,7
1479766848.897944,71014.7,60.24,21.99,2900.0,1350.0,333,0,7
1479766850.131357,71014.7,60.24,21.99,2900.0,1210.0,333,0,6
1479766851.364737,71014.7,60.24,21.99,2900.0,1360.0,333,0,7
1479766852.597144,71014.7,60.24,21.99,2900.0,1210.0,333,0,6
1479766853.829602,71014.7,60.24,21.99,2900.0,1210.0,333,0,6
1479766855.063294,71014.7,60.24,21.99,2900.0,1360.0,334,0,6
1479766856.295746,71014.7,60.24,21.99,2900.0,1360.0,333,0,7
1479766857.528147,71014.7,60.24,21.99,2900.0,1350.0,333,0,7
1479766858.761846,71014.7,60.24,21.99,2900.0,1350.0,334,0,7
1479766859.994286,71014.7,60.24,21.99,2900.0,1350.0,333,0,6
1479766861.226737,71014.7,60.24,21.99,2900.0,1350.0,333,0,7
1479766862.460393,71014.7,60.24,21.99,2900.0,1350.0,333,0,7
1479766863.69285,71014.7,60.24,21.99,2900.0,1350.0,334,0,7
1479766864.925291,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766866.158992,71014.7,60.24,21.99,2900.0,1350.0,334,0,7
1479766867.391432,71014.7,60.24,21.99,2900.0,1350.0,334,0,7
1479766868.623894,71014.7,60.24,21.99,2900.0,1350.0,333,0,7
1479766869.85759,71014.7,60.24,21.99,2900.0,1350.0,334,0,7
1479766871.086157,71014.7,60.24,21.99,2900.0,1210.0,333,0,7
1479766872.318455,71014.7,60.24,21.99,2900.0,1210.0,333,0,7
1479766873.5518,71014.7,60.24,21.99,2900.0,1210.0,333,0,6
1479766874.784003,71014.7,60.24,21.99,2900.0,1210.0,333,0,6
1479766876.017446,71014.7,60.24,21.99,2900.0,1210.0,333,0,6
1479766877.250899,71014.7,60.24,21.99,2900.0,1210.0,333,0,7
1479766878.483347,71014.7,60.24,21.99,2900.0,1210.0,333,0,7
1479766879.715578,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766880.949289,71014.7,60.24,21.99,2900.0,1360.0,334,0,6
1479766882.18173,71014.7,60.24,21.99,2900.0,1360.0,334,0,6
1479766883.414314,71014.7,60.24,21.99,2900.0,1210.0,334,0,6
1479766884.647925,71014.7,60.24,21.99,2900.0,1360.0,334,0,7
1479766885.880255,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766887.112846,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766888.346413,71014.7,60.24,21.99,2900.0,1360.0,334,0,6
1479766889.578868,71014.7,60.24,21.99,2900.0,1210.0,334,0,7
1479766890.811358,71014.7,60.24,21.99,2900.0,1350.0,333,0,7
1479766892.045003,71014.7,60.24,21.99,2900.0,1360.0,334,0,6
1479766893.277625,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766894.510339,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766895.743659,71014.7,60.24,21.99,2900.0,1210.0,334,0,7
1479766896.975929,71014.7,60.24,21.99,2900.0,1350.0,334,0,7
1479766898.209622,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766899.44207,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766900.67451,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766901.908207,71014.7,60.24,21.99,2900.0,1350.0,333,0,7
1479766903.140651,71014.7,60.24,21.99,2900.0,1350.0,333,0,6
1479766904.373094,71014.7,60.24,21.99,2900.0,1210.0,333,0,6
1479766905.606813,71014.7,60.24,21.99,2900.0,1210.0,334,0,7
1479766906.839242,71014.7,60.24,21.99,2900.0,1210.0,333,0,6
1479766908.071708,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766909.305292,71014.7,60.24,21.99,2900.0,1350.0,333,0,6
1479766910.537755,71014.7,60.24,21.99,2900.0,1210.0,333,0,6
1479766911.771187,71014.7,60.24,21.99,2900.0,1360.0,334,0,6
1479766913.003398,71014.7,60.24,21.99,2900.0,1210.0,334,0,7
1479766914.236702,71014.7,60.24,21.99,2900.0,1210.0,333,0,6
1479766915.468911,71014.7,60.24,21.99,2900.0,1210.0,334,0,7
1479766916.702367,71014.7,60.24,21.99,2900.0,1210.0,334,0,6
1479766917.934576,71014.7,60.24,21.99,2900.0,1210.0,334,0,6
1479766919.168007,71014.7,60.24,21.99,2900.0,1350.0,334,0,6
1479766920.405406,71014.7,60.24,21.99,2900.0,1210.0,333,0,6
1479766921.637805,71014.7,60.24,21.99,2900.0,1360.0,334,0,7
1479766922.870097,71014.7,60.24,21.99,2900.0,1210.0,334,0,7
1479766924.104361,71014.7,60.24,21.99,2900.0,1210.0,334,0,6
1479766925.336246,71014.7,60.24,21.99,2900.0,1210.0,333,0,6
1479766926.568706,71014.7,60.24,21.99,2900.0,1210.0,333,0,7
1479766927.802429,71014.7,60.24,21.99,2900.0,1210.0,333,0,6
1479766929.034887,71014.7,60.24,21.99,2900.0,1360.0,333,0,7
1479766930.2672,71014.7,60.24,21.99,2900.0,1210.0,333,0,6
1479766931.500902,71014.7,60.24,21.99,2900.0,1360.0,334,0,7
1479766932.733354,71014.7,60.24,21.99,2900.0,1210.0,333,0,6
1479766933.967105,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766935.199683,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766936.43224,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766937.664567,71014.7,60.24,21.99,2900.0,1350.0,334,0,6
1479766938.898264,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766940.130713,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766941.363289,71014.7,60.24,21.99,2900.0,1350.0,333,0,6
1479766942.596905,71014.7,60.24,21.99,2900.0,1360.0,334,0,6
1479766943.829111,71014.7,60.24,21.99,2900.0,1360.0,334,0,7
1479766945.062613,71014.7,60.24,21.99,2900.0,1360.0,334,0,6
1479766946.294797,71014.7,60.24,21.99,2900.0,1350.0,333,0,6
1479766947.528214,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766948.765524,71014.7,60.24,21.99,2900.0,1350.0,334,0,6
1479766949.997968,71014.7,60.24,21.99,2900.0,1360.0,334,0,6
1479766951.230414,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766952.464102,71014.7,60.24,21.99,2900.0,1360.0,334,0,6
1479766953.696597,71014.7,60.24,21.99,2900.0,1360.0,333,0,7
1479766954.929051,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766956.162798,71014.7,60.24,21.99,2900.0,1360.0,334,0,7
1479766957.395236,71014.7,60.24,21.99,2900.0,1350.0,333,0,6
1479766958.627867,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766959.861394,71014.7,60.24,21.99,2900.0,1360.0,333,0,7
1479766961.093835,71014.7,60.24,21.99,2900.0,1210.0,333,0,6
1479766962.326107,71014.7,60.24,21.99,2900.0,1350.0,333,0,6
1479766963.559531,71014.7,60.24,21.99,2900.0,1360.0,334,0,7
1479766964.792985,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766966.029044,71014.7,60.24,21.99,2900.0,1360.0,333,0,7
1479766967.262767,71014.7,60.24,21.99,2900.0,1360.0,333,0,6
1479766968.495181,71014.7,60.24,21.99,2900.0,1350.0,333,0,7
1479766969.727639,71014.7,60.24,21.99,2900.0,1360.0,334,0,7
1479766970.961391,71014.7,60.24,21.99,2900.0,1360.0,333,0,7
1479766972.193838,71014.7,60.24,21.99,2900.0,1350.0,334,0,7
1479766973.426299,71014.7,60.24,21.99,2900.0,1360.0,334,0,8
1479766974.659966,71014.7,60.24,21.99,2900.0,1360.0,334,0,9
1479766975.892415,71014.7,60.24,21.99,2900.0,1360.0,333,0,9
1479766977.124957,71014.7,60.24,21.99,2900.0,1360.0,334,0,11
1479766978.358654,71014.7,60.24,21.99,2900.0,1360.0,334,0,11
1479766979.591105,71014.7,60.24,21.99,2900.0,1360.0,333,0,12
1479766980.823557,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479766982.057258,71014.7,60.24,21.99,2900.0,1210.0,334,0,13
1479766983.29336,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479766984.52703,71014.7,60.24,21.99,2900.0,1210.0,333,0,13
1479766985.759345,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479766986.991826,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479766988.225528,71014.7,60.24,21.99,2900.0,1350.0,334,0,13
1479766989.45825,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479766990.690296,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479766991.923884,71014.7,60.24,21.99,2900.0,1350.0,334,0,13
1479766993.156324,71014.7,60.24,21.99,2900.0,1350.0,334,0,13
1479766994.390017,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479766995.622512,71014.7,60.24,21.99,2900.0,1350.0,334,0,13
1479766996.854966,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479766998.088532,71014.7,60.24,21.99,2900.0,1360.0,333,0,13
1479766999.321051,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767000.553438,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767001.78713,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767003.01958,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767004.25206,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767005.485772,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767006.718212,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767007.95066,71014.7,60.24,21.99,2900.0,1350.0,334,0,13
1479767009.184439,71014.7,60.24,21.99,2900.0,1350.0,334,0,13
1479767010.417024,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767011.653154,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767012.887084,71014.7,60.24,21.99,2900.0,1350.0,333,0,13
1479767014.119571,71014.7,60.24,21.99,2900.0,1350.0,334,0,13
1479767015.352033,71014.7,60.24,21.99,2900.0,1130.0,334,0,13
1479767016.58572,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767017.818168,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767019.050736,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767020.284361,71014.7,60.24,21.99,2900.0,1350.0,334,0,13
1479767021.516819,71014.7,60.24,21.99,2900.0,1350.0,334,0,12
1479767022.749257,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767023.982965,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767025.215312,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767026.447731,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767027.681422,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767028.913873,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767030.14617,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767031.379745,71014.7,60.24,21.99,2900.0,1360.0,334,0,14
1479767032.612181,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767033.846044,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767035.078492,71014.7,60.24,21.99,2900.0,1350.0,334,0,13
1479767036.310814,71014.7,60.24,21.99,2900.0,1360.0,333,0,12
1479767037.544501,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767038.77696,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767040.009402,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767041.243087,71014.7,60.24,21.99,2900.0,1350.0,334,0,13
1479767042.475544,71014.7,60.24,21.99,2900.0,1350.0,334,0,12
1479767043.707999,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767044.941696,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767046.174146,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767047.406601,71014.7,60.24,21.99,2900.0,1350.0,334,0,12
1479767048.64029,71014.7,60.24,21.99,2900.0,1350.0,334,0,13
1479767049.872796,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767051.105188,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767052.339123,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767053.571608,71014.7,60.24,21.99,2900.0,1350.0,333,0,13
1479767054.803781,71014.7,60.24,21.99,2900.0,1350.0,334,0,13
1479767056.037475,71014.7,60.24,21.99,2900.0,1350.0,333,0,12
1479767057.269783,71014.7,60.24,21.99,2900.0,1210.0,334,0,13
1479767058.502379,71014.7,60.24,21.99,2900.0,1350.0,334,0,13
1479767063.345512,71014.7,60.24,21.99,2900.0,1210.0,334,0,13
1479767063.374101,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767063.401455,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767063.434667,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767064.667028,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767065.899403,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767067.133098,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767068.36568,71014.7,60.24,21.99,2900.0,1350.0,334,0,13
1479767069.599356,71014.7,60.24,21.99,2900.0,1350.0,334,0,13
1479767070.831809,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767072.064304,71014.7,60.24,21.99,2900.0,1350.0,334,0,12
1479767073.298095,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767074.53045,71014.7,60.24,21.99,2900.0,1360.0,333,0,12
1479767075.762914,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767076.996607,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767078.229053,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767079.461504,71014.7,60.24,21.99,2900.0,1130.0,334,0,13
1479767080.695202,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767081.927638,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767083.160097,71014.7,60.24,21.99,2900.0,1120.0,334,0,13
1479767084.393749,71014.7,60.24,21.99,2900.0,1120.0,334,0,12
1479767085.626279,71014.7,60.24,21.99,2900.0,1130.0,334,0,13
1479767086.85874,71014.7,60.24,21.99,2900.0,1130.0,334,0,13
1479767088.092431,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767089.328531,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767091.188942,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767091.79442,71014.7,60.24,21.99,2900.0,1130.0,334,0,13
1479767093.02706,71014.7,60.24,21.99,2900.0,1360.0,333,0,11
1479767094.260787,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767095.493168,71014.7,60.24,21.99,2900.0,1130.0,333,0,12
1479767096.725564,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767097.959141,71014.7,60.24,21.99,2900.0,1130.0,334,0,11
1479767099.191581,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767100.42521,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767101.661289,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767102.894964,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767104.127421,71014.7,60.24,21.99,2900.0,1350.0,334,0,12
1479767105.359877,71014.7,60.24,21.99,2900.0,1350.0,333,0,12
1479767106.593308,71014.7,60.24,21.99,2900.0,1350.0,333,0,12
1479767107.825759,71014.7,60.24,21.99,2900.0,1350.0,333,0,12
1479767109.058173,71014.7,60.24,21.99,2900.0,1350.0,334,0,12
1479767110.291892,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767111.524356,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767112.758053,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767113.990464,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767115.222919,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767116.456603,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767117.688936,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767118.921268,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767122.038967,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767122.068952,71014.7,60.24,21.99,2900.0,1210.0,334,0,12
1479767122.61617,71014.7,60.24,21.99,2900.0,1210.0,334,0,12
1479767123.84881,71014.7,60.24,21.99,2900.0,1350.0,334,0,12
1479767125.082445,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767126.31521,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767127.547397,71014.7,60.24,21.99,2900.0,1130.0,333,0,12
1479767128.78113,71014.7,60.24,21.99,2900.0,1120.0,334,0,12
1479767130.013384,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767131.247182,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767132.479578,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767133.712044,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767134.945678,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767136.178124,71014.7,60.24,21.99,2900.0,1360.0,333,0,12
1479767137.410601,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767138.644224,71014.7,60.24,21.99,2900.0,1130.0,333,0,12
1479767139.876663,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767141.109116,71014.7,60.24,21.99,2900.0,1120.0,333,0,12
1479767142.343112,71014.7,60.24,21.99,2900.0,1130.0,333,0,12
1479767143.575137,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767144.807587,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767146.041288,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767147.273747,71014.7,60.24,21.99,2900.0,1350.0,334,0,12
1479767148.506174,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767149.739849,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767152.125742,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767152.201108,71014.7,60.24,21.99,2900.0,1350.0,334,0,12
1479767153.433541,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767154.667242,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767155.899669,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767157.132117,71014.7,60.24,21.99,2900.0,1130.0,333,0,12
1479767158.365866,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767159.598234,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767160.830703,71014.7,60.24,21.99,2900.0,1130.0,333,0,12
1479767162.064376,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767163.296698,71014.7,60.24,21.99,2900.0,1130.0,334,0,13
1479767164.530396,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767165.762856,71014.7,60.24,21.99,2900.0,1130.0,333,0,12
1479767166.99525,71014.7,60.24,21.99,2900.0,1130.0,333,0,12
1479767168.227947,71014.7,60.24,21.99,2900.0,1130.0,334,0,11
1479767169.458014,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767170.690463,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767171.922825,71014.7,60.24,21.99,2900.0,1120.0,334,0,12
1479767173.156518,71014.7,60.24,21.99,2900.0,1120.0,334,0,12
1479767174.388932,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767175.6213,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767176.854992,71014.7,60.24,21.99,2900.0,1130.0,334,0,11
1479767178.087413,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767179.319862,71014.7,60.24,21.99,2900.0,1130.0,334,0,11
1479767181.328673,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767181.782248,71014.7,60.24,21.99,2900.0,1130.0,334,0,11
1479767183.014701,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767184.248214,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767185.480677,71014.7,60.24,21.99,2900.0,1130.0,333,0,11
1479767186.71312,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767187.946827,71014.7,60.24,21.99,2900.0,1130.0,333,0,11
1479767189.179273,71014.7,60.24,21.99,2900.0,1130.0,333,0,11
1479767190.411672,71014.7,60.24,21.99,2900.0,1360.0,333,0,11
1479767191.645368,71014.7,60.24,21.99,2900.0,1350.0,334,0,12
1479767192.877826,71014.7,60.24,21.99,2900.0,1120.0,334,0,12
1479767194.110225,71014.7,60.24,21.99,2900.0,1130.0,333,0,11
1479767195.343979,71014.7,60.24,21.99,2900.0,1130.0,334,0,11
1479767196.572879,71014.7,60.24,21.99,2900.0,1120.0,333,0,12
1479767197.805203,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767199.037673,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767200.271397,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767201.504053,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767202.736219,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767203.969809,71014.7,60.24,21.99,2900.0,1130.0,333,0,11
1479767205.20229,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767206.431095,71014.7,60.24,21.99,2900.0,1350.0,334,0,12
1479767207.663344,71014.7,60.24,21.99,2900.0,1130.0,334,0,11
1479767208.897257,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767211.974736,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767212.00661,71014.7,60.24,21.99,2900.0,1130.0,333,0,11
1479767212.595661,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767213.828514,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767215.060713,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767216.294417,71014.7,60.24,21.99,2900.0,1130.0,334,0,11
1479767217.527111,71014.7,60.24,21.99,2900.0,1120.0,334,0,12
1479767218.755963,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767219.988409,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767221.222068,71014.7,60.24,21.99,2900.0,1120.0,334,0,12
1479767222.454504,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767223.686892,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767224.920635,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767226.15309,71014.7,60.24,21.99,2900.0,1350.0,334,0,12
1479767227.385362,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767228.619115,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767229.851553,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767231.083953,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767232.317655,71014.7,60.24,21.99,2900.0,1350.0,334,0,11
1479767233.550112,71014.7,60.24,21.99,2900.0,1350.0,334,0,12
1479767234.782509,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767236.01621,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767237.244901,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767238.477327,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767239.711035,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767242.104374,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767242.176137,71014.7,60.24,21.99,2900.0,1130.0,333,0,12
1479767243.409569,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767244.641973,71014.7,60.24,21.99,2900.0,1130.0,333,0,12
1479767245.87443,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767247.107125,71014.7,60.24,21.99,2900.0,1130.0,333,0,12
1479767248.337235,71014.7,60.24,21.99,2900.0,1130.0,333,0,12
1479767249.569612,71014.7,60.24,21.99,2900.0,1360.0,333,0,12
1479767250.802054,71014.7,60.24,21.99,2900.0,1360.0,334,0,11
1479767252.035467,71014.7,60.24,21.99,2900.0,1350.0,334,0,12
1479767253.267892,71014.7,60.24,21.99,2900.0,1210.0,333,0,12
1479767254.500357,71014.7,60.24,21.99,2900.0,1360.0,334,0,12
1479767255.73406,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767256.96647,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767258.198918,71014.7,60.24,21.99,2900.0,1360.0,334,0,13
1479767259.429054,71014.7,60.24,21.99,2900.0,1360.0,334,0,11
1479767260.661405,71014.7,60.24,21.99,2900.0,1350.0,334,0,12
1479767261.893875,71014.7,60.24,21.99,2900.0,1130.0,333,0,12
1479767263.127517,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767264.359987,71014.7,60.24,21.99,2900.0,1130.0,334,0,12
1479767265.589036,71014.7,60.24,21.99,2900.0,1130.0,334,0,11
1479767266.821221,71014.7,60.24,21.99,2900.0,1130.0,333,0,12
